epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
40,163,,,125636024.0,,,
41,164,,,,137588288.0,,
41,165,,,,137033632.0,,
41,166,,,,114702648.0,,
41,167,,,,98235168.0,,
,41,,,,,,125637272.0
41,167,,,,,125637272.0,
41,167,,,125636160.0,,,
42,168,,,,137588176.0,,
42,169,,,,137033504.0,,
42,170,,,,114702536.0,,
42,171,,,,98235424.0,,
,42,,,,,,125637272.0
42,171,,,,,125637272.0,
42,171,,,125636096.0,,,
43,172,,,,137588384.0,,
43,173,,,,137033648.0,,
43,174,,,,114702696.0,,
43,175,,,,98235080.0,,
,43,,,,,,125637272.0
43,175,,,,,125637272.0,
43,175,,,125636192.0,,,
44,176,,,,137588208.0,,
44,177,,,,137033792.0,,
44,178,,,,114702384.0,,
44,179,,,,98235320.0,,
,44,,,,,,125637272.0
44,179,,,,,125637272.0,
44,179,,,125636144.0,,,
45,180,,,,137588144.0,,
45,181,,,,137033824.0,,
45,182,,,,114702496.0,,
45,183,,,,98235000.0,,
,45,,,,,,125637272.0
45,183,,,,,125637272.0,
45,183,,,125636104.0,,,
46,184,,,,137588064.0,,
46,185,,,,137033552.0,,
46,186,,,,114702536.0,,
46,187,,,,98235232.0,,
,46,,,,,,125637272.0
46,187,,,,,125637272.0,
46,187,,,125636048.0,,,
47,188,,,,137588288.0,,
47,189,,,,137033552.0,,
47,190,,,,114702568.0,,
47,191,,,,98235024.0,,
,47,,,,,,125637272.0
47,191,,,,,125637272.0,
47,191,,,125636088.0,,,
48,192,,,,137588256.0,,
48,193,,,,137033808.0,,
48,194,,,,114702760.0,,
48,195,,,,98234976.0,,
,48,,,,,,125637272.0
48,195,,,,,125637272.0,
48,195,,,125636216.0,,,
49,196,,,,137588000.0,,
49,197,,,,137033568.0,,
49,198,,,,114702648.0,,
49,199,,,,98235280.0,,
,49,,,,,,125637272.0
49,199,,,,,125637272.0,
49,199,,,125636080.0,,,
,0,,137588144.0,,,,
,1,,137033680.0,,,,
,2,,114702592.0,,,,
,3,,98235160.0,,,,
50,200,125636120.0,,,,,
