epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,137608592.0,,
0,1,,,,137054064.0,,
0,2,,,,114721112.0,,
0,3,,,,98252328.0,,
,0,,,,,,125656544.0
0,3,,,,,125656544.0,
0,3,,,125655560.0,,,
1,4,,,,137608368.0,,
1,5,,,,137053808.0,,
1,6,,,,114720880.0,,
1,7,,,,98252096.0,,
,1,,,,,,125656256.0
1,7,,,,,125656256.0,
1,7,,,125655320.0,,,
2,8,,,,137608064.0,,
2,9,,,,137053504.0,,
2,10,,,,114720544.0,,
2,11,,,,98251728.0,,
,2,,,,,,125655800.0
2,11,,,,,125655800.0,
2,11,,,125655000.0,,,
3,12,,,,137607568.0,,
3,13,,,,137052944.0,,
3,14,,,,114719968.0,,
3,15,,,,98251096.0,,
,3,,,,,,125655000.0
3,15,,,,,125655000.0,
3,15,,,125654448.0,,,
4,16,,,,137606720.0,,
4,17,,,,137051968.0,,
4,18,,,,114718968.0,,
4,19,,,,98250032.0,,
,4,,,,,,125653576.0
4,19,,,,,125653576.0,
4,19,,,125653496.0,,,
5,20,,,,137605296.0,,
5,21,,,,137050320.0,,
5,22,,,,114717200.0,,
5,23,,,,98248224.0,,
,5,,,,,,125651232.0
5,23,,,,,125651224.0,
5,23,,,125651840.0,,,
6,24,,,,137602736.0,,
6,25,,,,137047424.0,,
6,26,,,,114714360.0,,
6,27,,,,98245168.0,,
,6,,,,,,125647376.0
6,27,,,,,125647376.0,
6,27,,,125649056.0,,,
7,28,,,,137598736.0,,
7,29,,,,137044256.0,,
7,30,,,,114712000.0,,
7,31,,,,98243792.0,,
,7,,,,,,125646880.0
7,31,,,,,125646880.0,
7,31,,,125646112.0,,,
8,32,,,,137598272.0,,
8,33,,,,137043600.0,,
8,34,,,,114711512.0,,
8,35,,,,98243264.0,,
,8,,,,,,125646344.0
8,35,,,,,125646344.0,
8,35,,,125645568.0,,,
9,36,,,,137597664.0,,
9,37,,,,137043008.0,,
9,38,,,,114711152.0,,
9,39,,,,98242760.0,,
,9,,,,,,125645760.0
9,39,,,,,125645760.0,
9,39,,,125645048.0,,,
10,40,,,,137597040.0,,
10,41,,,,137042576.0,,
10,42,,,,114710400.0,,
10,43,,,,98242264.0,,
,10,,,,,,125645136.0
10,43,,,,,125645136.0,
10,43,,,125644464.0,,,
11,44,,,,137596240.0,,
11,45,,,,137041616.0,,
11,46,,,,114709792.0,,
11,47,,,,98241624.0,,
,11,,,,,,125644480.0
11,47,,,,,125644480.0,
11,47,,,125643696.0,,,
12,48,,,,137595904.0,,
12,49,,,,137041088.0,,
12,50,,,,114709192.0,,
12,51,,,,98241288.0,,
,12,,,,,,125643784.0
12,51,,,,,125643784.0,
12,51,,,125643224.0,,,
13,52,,,,137594960.0,,
13,53,,,,137040176.0,,
13,54,,,,114708696.0,,
13,55,,,,98240496.0,,
,13,,,,,,125643064.0
13,55,,,,,125643064.0,
13,55,,,125642448.0,,,
14,56,,,,137594352.0,,
14,57,,,,137039424.0,,
