epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,289055424.0,,
0,1,,,,288426816.0,,
0,2,,,,254834480.0,,
0,3,,,,211426944.0,,
,0,,,,,,268767040.0
0,3,,,,,268767040.0,
0,3,,,268776704.0,,,
1,4,,,,289054528.0,,
1,5,,,,288425920.0,,
1,6,,,,254833568.0,,
1,7,,,,211426080.0,,
,1,,,,,,268765888.0
1,7,,,,,268765888.0,
1,7,,,268775808.0,,,
2,8,,,,289053376.0,,
2,9,,,,288424576.0,,
2,10,,,,254832128.0,,
2,11,,,,211424672.0,,
,2,,,,,,268764032.0
2,11,,,,,268764032.0,
2,11,,,268774464.0,,,
3,12,,,,289051392.0,,
3,13,,,,288422304.0,,
3,14,,,,254829776.0,,
3,15,,,,211422288.0,,
,3,,,,,,268760704.0
3,15,,,,,268760704.0,
3,15,,,268772224.0,,,
4,16,,,,289047872.0,,
4,17,,,,288418304.0,,
4,18,,,,254825504.0,,
4,19,,,,211417936.0,,
,4,,,,,,268754816.0
4,19,,,,,268754816.0,
4,19,,,268768288.0,,,
5,20,,,,289041632.0,,
5,21,,,,288411008.0,,
5,22,,,,254817920.0,,
5,23,,,,211410240.0,,
,5,,,,,,268744256.0
5,23,,,,,268744256.0,
5,23,,,268761152.0,,,
6,24,,,,289030656.0,,
6,25,,,,288398016.0,,
6,26,,,,254804032.0,,
6,27,,,,211397184.0,,
,6,,,,,,268725440.0
6,27,,,,,268725440.0,
6,27,,,268748480.0,,,
7,28,,,,289010464.0,,
7,29,,,,288374976.0,,
7,30,,,,254780416.0,,
7,31,,,,211371712.0,,
,7,,,,,,268691904.0
7,31,,,,,268691904.0,
7,31,,,268725760.0,,,
8,32,,,,288975360.0,,
8,33,,,,288333536.0,,
8,34,,,,254736608.0,,
8,35,,,,211329728.0,,
,8,,,,,,268631552.0
8,35,,,,,268631552.0,
8,35,,,268685408.0,,,
9,36,,,,288910880.0,,
9,37,,,,288260384.0,,
9,38,,,,254660368.0,,
