epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
15,60,,,,287567328.0,,
15,61,,,,286759936.0,,
15,62,,,,253158096.0,,
15,63,,,,209829888.0,,
,15,,,,,,266629600.0
15,63,,,,,266629600.0,
15,63,,,267168016.0,,,
16,64,,,,286805536.0,,
16,65,,,,285952128.0,,
16,66,,,,252365312.0,,
16,67,,,,209058224.0,,
,16,,,,,,265653040.0
16,67,,,,,265653040.0,
16,67,,,266382608.0,,,
17,68,,,,285822656.0,,
17,69,,,,284810208.0,,
17,70,,,,251227312.0,,
17,71,,,,208021264.0,,
,17,,,,,,264288272.0
17,71,,,,,264288272.0,
17,71,,,265301664.0,,,
18,72,,,,284308096.0,,
18,73,,,,283195008.0,,
18,74,,,,249737440.0,,
18,75,,,,206638800.0,,
,18,,,,,,262410288.0
18,75,,,,,262410288.0,
18,75,,,263782448.0,,,
19,76,,,,282326688.0,,
19,77,,,,281078528.0,,
19,78,,,,247555872.0,,
19,79,,,,204749728.0,,
,19,,,,,,259860480.0
19,79,,,,,259860480.0,
19,79,,,261716048.0,,,
20,80,,,,279702432.0,,
20,81,,,,278310016.0,,
20,82,,,,244703952.0,,
20,83,,,,202024752.0,,
,20,,,,,,256441600.0
20,83,,,,,256441600.0,
20,83,,,258970880.0,,,
21,84,,,,276088320.0,,
21,85,,,,274160032.0,,
21,86,,,,240960672.0,,
21,87,,,,198833168.0,,
,21,,,,,,251938304.0
21,87,,,,,251938304.0,
21,87,,,255219616.0,,,
22,88,,,,271458752.0,,
22,89,,,,269062912.0,,
22,90,,,,235910176.0,,
22,91,,,,194478224.0,,
,22,,,,,,246145024.0
22,91,,,,,246145024.0,
22,91,,,250368816.0,,,
23,92,,,,265236992.0,,
23,93,,,,262961968.0,,
23,94,,,,230058896.0,,
23,95,,,,188682592.0,,
,23,,,,,,238851296.0
23,95,,,,,238851312.0,
23,95,,,244345232.0,,,
24,96,,,,257380880.0,,
24,97,,,,254619536.0,,
24,98,,,,222303552.0,,
24,99,,,,181382720.0,,
,24,,,,,,229875328.0
24,99,,,,,229875328.0,
24,99,,,236450480.0,,,
25,100,,,,248128976.0,,
25,101,,,,244648320.0,,
25,102,,,,212911664.0,,
25,103,,,,172961648.0,,
,25,,,,,,219086224.0
25,103,,,,,219086224.0,
25,103,,,227058736.0,,,
26,104,,,,236390656.0,,
26,105,,,,232986912.0,,
26,106,,,,201624864.0,,
26,107,,,,163376896.0,,
,26,,,,,,206429440.0
26,107,,,,,206429440.0,
26,107,,,215756048.0,,,
27,108,,,,222905120.0,,
27,109,,,,218676672.0,,
27,110,,,,188649408.0,,
27,111,,,,153338304.0,,
,27,,,,,,191963120.0
27,111,,,,,191963120.0,
27,111,,,202631696.0,,,
28,112,,,,207503664.0,,
28,113,,,,203360000.0,,
28,114,,,,174649680.0,,
28,115,,,,140215264.0,,
,28,,,,,,175903408.0
28,115,,,,,175903408.0,
28,115,,,187959712.0,,,
29,116,,,,189661328.0,,
29,117,,,,186171920.0,,
29,118,,,,158873600.0,,
29,119,,,,127366608.0,,
,29,,,,,,158611888.0
29,119,,,,,158611888.0,
29,119,,,171560496.0,,,
30,120,,,,171420896.0,,
30,121,,,,165189632.0,,
30,122,,,,141940944.0,,
30,123,,,,114226160.0,,
,30,,,,,,140653232.0
30,123,,,,,140653232.0,
30,123,,,153574000.0,,,
31,124,,,,153189776.0,,
31,125,,,,146249424.0,,
31,126,,,,125321688.0,,
31,127,,,,99756368.0,,
,31,,,,,,122780176.0
31,127,,,,,122780176.0,
31,127,,,136097888.0,,,
32,128,,,,132617192.0,,
32,129,,,,126788240.0,,
32,130,,,,107924080.0,,
32,131,,,,87410936.0,,
,32,,,,,,105865944.0
32,131,,,,,105865944.0,
32,131,,,117846184.0,,,
33,132,,,,114250720.0,,
33,133,,,,109145528.0,,
33,134,,,,93296424.0,,
33,135,,,,77850448.0,,
,33,,,,,,90768648.0
33,135,,,,,90768648.0,
33,135,,,101927568.0,,,
34,136,,,,98424688.0,,
34,137,,,,91879704.0,,
34,138,,,,80887160.0,,
34,139,,,,69614992.0,,
,34,,,,,,78077040.0
34,139,,,,,78077040.0,
34,139,,,87670104.0,,,
35,140,,,,82139064.0,,
35,141,,,,78797280.0,,
35,142,,,,71142528.0,,
35,143,,,,63740564.0,,
,35,,,,,,67870936.0
35,143,,,,,67870936.0,
35,143,,,75572512.0,,,
36,144,,,,72363632.0,,
36,145,,,,67958744.0,,
36,146,,,,63282360.0,,
36,147,,,,59232900.0,,
,36,,,,,,59708824.0
36,147,,,,,59708824.0,
36,147,,,66735100.0,,,
37,148,,,,63295032.0,,
37,149,,,,59386672.0,,
37,150,,,,56964112.0,,
37,151,,,,55355352.0,,
,37,,,,,,52946968.0
37,151,,,,,52946968.0,
37,151,,,59287956.0,,,
38,152,,,,55443268.0,,
38,153,,,,51973832.0,,
38,154,,,,50890512.0,,
38,155,,,,51410724.0,,
,38,,,,,,47019676.0
38,155,,,,,47019676.0,
38,155,,,52590944.0,,,
39,156,,,,49073072.0,,
39,157,,,,45943444.0,,
39,158,,,,45508324.0,,
39,159,,,,46115592.0,,
,39,,,,,,41622896.0
39,159,,,,,41622900.0,
39,159,,,46746340.0,,,
40,160,,,,43123344.0,,
40,161,,,,40394944.0,,
40,162,,,,41022912.0,,
40,163,,,,41450576.0,,
,40,,,,,,36710604.0
40,163,,,,,36710604.0,
40,163,,,41505444.0,,,
41,164,,,,38493256.0,,
41,165,,,,36330768.0,,
41,166,,,,35475456.0,,
41,167,,,,35958000.0,,
,41,,,,,,32338616.0
41,167,,,,,32338618.0,
41,167,,,36660404.0,,,
42,168,,,,34104708.0,,
42,169,,,,31457630.0,,
42,170,,,,32127690.0,,
42,171,,,,31738302.0,,
,42,,,,,,28502122.0
42,171,,,,,28502122.0,
42,171,,,32455078.0,,,
43,172,,,,30488944.0,,
43,173,,,,28533656.0,,
43,174,,,,28096700.0,,
43,175,,,,27722816.0,,
,43,,,,,,25142142.0
43,175,,,,,25142142.0,
43,175,,,28866954.0,,,
44,176,,,,26843148.0,,
44,177,,,,24921592.0,,
44,178,,,,24973708.0,,
44,179,,,,25036814.0,,
,44,,,,,,22183064.0
44,179,,,,,22183064.0,
44,179,,,25508274.0,,,
45,180,,,,23448240.0,,
45,181,,,,22421908.0,,
45,182,,,,22772348.0,,
45,183,,,,22290306.0,,
,45,,,,,,19577288.0
45,183,,,,,19577288.0,
45,183,,,22803342.0,,,
46,184,,,,20933402.0,,
46,185,,,,20498224.0,,
46,186,,,,19626994.0,,
46,187,,,,19715442.0,,
,46,,,,,,17269826.0
46,187,,,,,17269826.0,
46,187,,,20269228.0,,,
47,188,,,,18755256.0,,
47,189,,,,17832306.0,,
47,190,,,,17370264.0,,
47,191,,,,17470228.0,,
,47,,,,,,15235566.0
47,191,,,,,15235566.0,
47,191,,,17918268.0,,,
48,192,,,,16766682.0,,
48,193,,,,15694696.0,,
48,194,,,,16889840.0,,
48,195,,,,15615058.0,,
,48,,,,,,13459442.0
48,195,,,,,13459442.0,
48,195,,,16340789.0,,,
49,196,,,,14804723.0,,
49,197,,,,13665631.0,,
49,198,,,,15149159.0,,
49,199,,,,14370522.0,,
,49,,,,,,11938160.0
49,199,,,,,11938160.0,
49,199,,,14517620.0,,,
50,200,,,,13192929.0,,
50,201,,,,12409714.0,,
50,202,,,,13594260.0,,
50,203,,,,13159616.0,,
,50,,,,,,10647528.0
50,203,,,,,10647528.0,
50,203,,,13077967.0,,,
51,204,,,,11527670.0,,
51,205,,,,11085590.0,,
51,206,,,,12839295.0,,
51,207,,,,12329122.0,,
,51,,,,,,9570943.0
51,207,,,,,9570943.0,
51,207,,,11884652.0,,,
52,208,,,,10528710.0,,
52,209,,,,10316077.0,,
52,210,,,,11764110.0,,
52,211,,,,11895130.0,,
,52,,,,,,8687004.0
52,211,,,,,8687004.0,
52,211,,,11004201.0,,,
53,212,,,,9444220.0,,
53,213,,,,8739809.0,,
53,214,,,,11077756.0,,
53,215,,,,10793726.0,,
,53,,,,,,7966244.5
53,215,,,,,7966244.5,
53,215,,,9890372.0,,,
54,216,,,,8369195.0,,
54,217,,,,8109399.5,,
54,218,,,,10169969.0,,
54,219,,,,10828658.0,,
,54,,,,,,7389094.0
54,219,,,,,7389094.0,
54,219,,,9138186.0,,,
55,220,,,,7803821.5,,
55,221,,,,7563598.0,,
55,222,,,,10188560.0,,
55,223,,,,8936624.0,,
,55,,,,,,6937480.5
55,223,,,,,6937480.5,
55,223,,,8573506.0,,,
56,224,,,,7691678.5,,
56,225,,,,7037803.0,,
56,226,,,,9551364.0,,
56,227,,,,9192114.0,,
,56,,,,,,6562382.5
56,227,,,,,6562382.5,
56,227,,,8237762.0,,,
57,228,,,,6770711.0,,
57,229,,,,7444711.0,,
57,230,,,,8413768.0,,
57,231,,,,9189842.0,,
,57,,,,,,6266017.0
57,231,,,,,6266017.0,
57,231,,,7759156.5,,,
58,232,,,,7187050.0,,
58,233,,,,7234625.0,,
58,234,,,,8809978.0,,
58,235,,,,9390143.0,,
,58,,,,,,6031973.5
58,235,,,,,6031973.5,
58,235,,,7959909.0,,,
59,236,,,,6750089.0,,
59,237,,,,6388078.0,,
59,238,,,,9075882.0,,
59,239,,,,8324628.0,,
,59,,,,,,5848440.0
59,239,,,,,5848440.0,
59,239,,,7525399.0,,,
60,240,,,,6558429.5,,
60,241,,,,6418225.5,,
60,242,,,,8266585.5,,
60,243,,,,9255295.0,,
,60,,,,,,5696474.0
60,243,,,,,5696474.0,
60,243,,,7366384.5,,,
61,244,,,,6432891.5,,
61,245,,,,6192383.0,,
61,246,,,,8485429.0,,
61,247,,,,7849863.5,,
,61,,,,,,5595510.0
61,247,,,,,5595510.0,
61,247,,,7143580.0,,,
62,248,,,,7082656.5,,
62,249,,,,6614064.0,,
62,250,,,,8283078.0,,
62,251,,,,7220076.0,,
,62,,,,,,5509277.5
62,251,,,,,5509277.5,
62,251,,,7312621.5,,,
63,252,,,,6348236.0,,
63,253,,,,6210698.0,,
63,254,,,,7814611.5,,
63,255,,,,8947751.0,,
,63,,,,,,5426163.5
63,255,,,,,5426163.5,
63,255,,,7074171.0,,,
64,256,,,,5781133.0,,
64,257,,,,6457432.0,,
64,258,,,,8143602.5,,
64,259,,,,7638629.0,,
,64,,,,,,5370465.5
64,259,,,,,5370465.5,
64,259,,,6904882.5,,,
65,260,,,,6098650.5,,
65,261,,,,6447727.0,,
65,262,,,,8208225.0,,
65,263,,,,6969683.0,,
,65,,,,,,5323923.5
65,263,,,,,5323923.5,
65,263,,,6924957.0,,,
66,264,,,,6881839.0,,
66,265,,,,6534951.0,,
66,266,,,,7897429.5,,
66,267,,,,7458992.5,,
,66,,,,,,5271157.5
66,267,,,,,5271157.0,
66,267,,,7151225.5,,,
67,268,,,,6068772.5,,
67,269,,,,5666025.0,,
67,270,,,,8444370.0,,
67,271,,,,7448776.0,,
,67,,,,,,5226294.5
67,271,,,,,5226294.5,
67,271,,,6821182.0,,,
68,272,,,,5830260.5,,
68,273,,,,6341701.0,,
68,274,,,,7736314.5,,
68,275,,,,7963181.5,,
,68,,,,,,5203020.5
68,275,,,,,5203020.5,
68,275,,,6810235.0,,,
69,276,,,,5742544.5,,
69,277,,,,7092053.5,,
69,278,,,,8107161.0,,
69,279,,,,8632094.0,,
,69,,,,,,5192370.0
69,279,,,,,5192370.0,
69,279,,,7197300.5,,,
70,280,,,,5891216.0,,
70,281,,,,6110778.5,,
70,282,,,,7845973.5,,
70,283,,,,6924593.0,,
,70,,,,,,5190518.0
70,283,,,,,5190518.0,
70,283,,,6656485.0,,,
71,284,,,,6242659.0,,
71,285,,,,5775137.0,,
71,286,,,,7412565.5,,
71,287,,,,7265219.5,,
,71,,,,,,5182417.0
71,287,,,,,5182417.0,
71,287,,,6580246.5,,,
72,288,,,,5731975.0,,
72,289,,,,5971145.5,,
72,290,,,,8234168.5,,
72,291,,,,8119537.5,,
,72,,,,,,5186056.5
72,291,,,,,5186056.5,
72,291,,,6839154.0,,,
73,292,,,,5498919.0,,
73,293,,,,6060288.5,,
73,294,,,,8615011.0,,
73,295,,,,7288188.5,,
,73,,,,,,5194300.5
73,295,,,,,5194300.0,
73,295,,,6798676.5,,,
74,296,,,,6208364.0,,
74,297,,,,6115372.0,,
74,298,,,,7865089.0,,
74,299,,,,7422159.5,,
,74,,,,,,5196627.5
74,299,,,,,5196627.5,
74,299,,,6820486.0,,,
75,300,,,,5581579.0,,
75,301,,,,6076769.0,,
75,302,,,,7770027.5,,
75,303,,,,7657202.0,,
,75,,,,,,5203491.5
75,303,,,,,5203491.5,
75,303,,,6631108.5,,,
76,304,,,,5874311.0,,
76,305,,,,6419843.0,,
76,306,,,,8084619.0,,
76,307,,,,8021563.0,,
,76,,,,,,5200490.0
76,307,,,,,5200490.0,
76,307,,,6954148.0,,,
77,308,,,,6420371.5,,
77,309,,,,6282447.5,,
77,310,,,,7943714.5,,
77,311,,,,6937417.0,,
,77,,,,,,5189626.5
77,311,,,,,5189626.5,
77,311,,,6889427.0,,,
78,312,,,,6173677.0,,
78,313,,,,6299534.0,,
78,314,,,,8210634.0,,
78,315,,,,8197817.5,,
,78,,,,,,5187223.5
78,315,,,,,5187223.5,
78,315,,,7065623.0,,,
79,316,,,,5947650.0,,
79,317,,,,5945406.5,,
79,318,,,,7972285.5,,
79,319,,,,8328065.5,,
,79,,,,,,5186285.5
79,319,,,,,5186285.5,
79,319,,,6845682.0,,,
80,320,,,,6217158.5,,
80,321,,,,5891048.0,,
80,322,,,,7515256.5,,
80,323,,,,7490935.5,,
,80,,,,,,5186459.5
80,323,,,,,5186459.5,
80,323,,,6665786.0,,,
81,324,,,,5934206.0,,
81,325,,,,6430201.5,,
81,326,,,,7916940.0,,
81,327,,,,7765872.0,,
,81,,,,,,5186023.0
81,327,,,,,5186023.5,
81,327,,,6892382.5,,,
82,328,,,,6096550.0,,
82,329,,,,6052388.0,,
82,330,,,,7674864.5,,
82,331,,,,7378303.0,,
,82,,,,,,5184741.0
82,331,,,,,5184741.0,
82,331,,,6709023.5,,,
83,332,,,,6083572.5,,
83,333,,,,5594021.0,,
83,334,,,,7890340.0,,
83,335,,,,7465158.5,,
,83,,,,,,5183206.0
83,335,,,,,5183206.0,
83,335,,,6646323.0,,,
84,336,,,,5660542.0,,
84,337,,,,6132878.0,,
84,338,,,,8520338.0,,
84,339,,,,7637686.5,,
,84,,,,,,5183132.0
84,339,,,,,5183132.0,
84,339,,,6884947.5,,,
85,340,,,,5591868.5,,
85,341,,,,6188269.5,,
85,342,,,,7421808.5,,
85,343,,,,7603253.0,,
,85,,,,,,5183129.5
85,343,,,,,5183129.5,
85,343,,,6558456.5,,,
86,344,,,,6226607.5,,
86,345,,,,6514206.5,,
86,346,,,,8178129.5,,
86,347,,,,7062150.5,,
,86,,,,,,5182970.0
86,347,,,,,5182970.0,
86,347,,,6984682.0,,,
87,348,,,,5831074.0,,
87,349,,,,6468171.0,,
87,350,,,,8022300.5,,
87,351,,,,7370393.5,,
,87,,,,,,5182841.0
87,351,,,,,5182841.0,
87,351,,,6852128.5,,,
88,352,,,,5750566.0,,
88,353,,,,6399818.0,,
88,354,,,,7637395.5,,
88,355,,,,6689207.5,,
,88,,,,,,5182621.5
88,355,,,,,5182621.5,
88,355,,,6608167.5,,,
89,356,,,,5777042.5,,
89,357,,,,6703515.5,,
89,358,,,,7768817.5,,
89,359,,,,6885949.0,,
,89,,,,,,5182326.0
89,359,,,,,5182326.0,
89,359,,,6767659.0,,,
90,360,,,,6144185.5,,
90,361,,,,6138044.5,,
90,362,,,,7965233.5,,
90,363,,,,7434347.5,,
,90,,,,,,5182293.5
90,363,,,,,5182293.5,
90,363,,,6839066.5,,,
91,364,,,,5938679.0,,
91,365,,,,6431165.0,,
91,366,,,,7967060.5,,
91,367,,,,7678097.5,,
,91,,,,,,5182262.0
91,367,,,,,5182262.0,
91,367,,,6896953.5,,,
92,368,,,,6262184.5,,
92,369,,,,5626429.5,,
92,370,,,,7872019.5,,
92,371,,,,7859645.0,,
,92,,,,,,5182239.0
92,371,,,,,5182239.0,
92,371,,,6753893.0,,,
93,372,,,,5501961.5,,
93,373,,,,6035566.0,,
93,374,,,,7947515.5,,
93,375,,,,7174768.5,,
,93,,,,,,5182218.0
93,375,,,,,5182218.0,
93,375,,,6584213.5,,,
94,376,,,,5721840.0,,
94,377,,,,5788731.0,,
94,378,,,,7721977.5,,
94,379,,,,7485618.5,,
,94,,,,,,5182194.5
94,379,,,,,5182194.5,
94,379,,,6551882.0,,,
95,380,,,,5957213.5,,
95,381,,,,5842413.0,,
95,382,,,,8136465.5,,
95,383,,,,8110075.5,,
,95,,,,,,5182178.5
95,383,,,,,5182178.5,
95,383,,,6837566.0,,,
96,384,,,,6275701.0,,
96,385,,,,6073096.5,,
96,386,,,,7977466.0,,
96,387,,,,8651659.0,,
,96,,,,,,5182179.5
96,387,,,,,5182179.5,
96,387,,,7021625.0,,,
97,388,,,,5924156.5,,
97,389,,,,6898144.0,,
97,390,,,,7827581.5,,
97,391,,,,7222031.0,,
,97,,,,,,5182180.0
97,391,,,,,5182180.0,
97,391,,,6927743.5,,,
98,392,,,,6012399.5,,
98,393,,,,6257125.0,,
98,394,,,,8474017.0,,
98,395,,,,7637595.5,,
,98,,,,,,5182181.0
98,395,,,,,5182181.0,
98,395,,,7009397.5,,,
99,396,,,,6316012.0,,
99,397,,,,6037666.5,,
99,398,,,,8010647.5,,
99,399,,,,7135334.5,,
,99,,,,,,5182181.5
99,399,,,,,5182181.5,
99,399,,,6833672.0,,,
100,400,,,,6096261.5,,
100,401,,,,6095606.0,,
100,402,,,,7799923.0,,
100,403,,,,7533718.5,,
,100,,,,,,5182182.0
100,403,,,,,5182182.0,
100,403,,,6778065.5,,,
101,404,,,,5811221.5,,
101,405,,,,6404807.0,,
101,406,,,,8070210.5,,
101,407,,,,7398506.5,,
,101,,,,,,5182182.0
101,407,,,,,5182182.0,
101,407,,,6845592.5,,,
102,408,,,,5788800.0,,
102,409,,,,6637368.0,,
102,410,,,,7053734.0,,
102,411,,,,7902639.0,,
,102,,,,,,5182182.0
102,411,,,,,5182182.0,
102,411,,,6678236.5,,,
103,412,,,,5856896.0,,
103,413,,,,6634845.5,,
103,414,,,,7549186.0,,
103,415,,,,7446020.0,,
,103,,,,,,5182182.0
103,415,,,,,5182182.0,
103,415,,,6780787.5,,,
104,416,,,,5930234.5,,
104,417,,,,6113672.5,,
104,418,,,,8061283.5,,
104,419,,,,7373942.5,,
,104,,,,,,5182182.0
104,419,,,,,5182182.0,
104,419,,,6789939.0,,,
105,420,,,,5824945.0,,
105,421,,,,6387746.0,,
105,422,,,,7633475.0,,
105,423,,,,6582365.0,,
,105,,,,,,5182182.0
105,423,,,,,5182182.0,
105,423,,,6611055.0,,,
106,424,,,,6392188.5,,
106,425,,,,6086038.5,,
106,426,,,,8187109.0,,
106,427,,,,7107033.0,,
,106,,,,,,5182182.0
106,427,,,,,5182182.0,
106,427,,,6917128.5,,,
107,428,,,,6262352.5,,
107,429,,,,6355557.0,,
107,430,,,,7666245.0,,
107,431,,,,7853448.0,,
,107,,,,,,5182182.0
107,431,,,,,5182182.0,
107,431,,,6904688.0,,,
108,432,,,,5931424.5,,
108,433,,,,5748241.0,,
108,434,,,,8301006.0,,
108,435,,,,7586569.0,,
,108,,,,,,5182182.0
108,435,,,,,5182182.0,
108,435,,,6781780.5,,,
109,436,,,,5936116.0,,
109,437,,,,6406230.5,,
109,438,,,,8066737.5,,
109,439,,,,7595200.5,,
,109,,,,,,5182182.0
109,439,,,,,5182182.0,
109,439,,,6906978.5,,,
110,440,,,,5857702.0,,
110,441,,,,5651247.5,,
110,442,,,,8009385.5,,
110,443,,,,8196887.5,,
,110,,,,,,5182182.0
110,443,,,,,5182182.0,
110,443,,,6727978.5,,,
111,444,,,,5450815.5,,
111,445,,,,5969607.0,,
111,446,,,,8059451.5,,
111,447,,,,8021809.0,,
,111,,,,,,5182182.0
111,447,,,,,5182182.0,
111,447,,,6693866.0,,,
112,448,,,,5734494.0,,
112,449,,,,6199219.5,,
112,450,,,,7793879.5,,
112,451,,,,7020089.5,,
,112,,,,,,5182182.0
112,451,,,,,5182182.0,
112,451,,,6634156.5,,,
113,452,,,,5576569.5,,
113,453,,,,6040198.0,,
113,454,,,,7905658.5,,
113,455,,,,8563084.0,,
,113,,,,,,5182182.0
113,455,,,,,5182182.0,
113,455,,,6777216.0,,,
114,456,,,,5541032.0,,
114,457,,,,6149217.0,,
114,458,,,,7707685.5,,
114,459,,,,7800246.0,,
,114,,,,,,5182182.0
114,459,,,,,5182182.0,
114,459,,,6641063.0,,,
115,460,,,,6032667.5,,
115,461,,,,6225174.5,,
115,462,,,,7788132.0,,
115,463,,,,7208496.5,,
,115,,,,,,5182182.0
115,463,,,,,5182182.0,
115,463,,,6751080.5,,,
116,464,,,,5903451.5,,
116,465,,,,6300115.5,,
116,466,,,,7751516.5,,
116,467,,,,7826364.5,,
,116,,,,,,5182182.0
116,467,,,,,5182182.0,
116,467,,,6805837.0,,,
117,468,,,,6224338.0,,
117,469,,,,5593351.0,,
117,470,,,,7785902.0,,
117,471,,,,8342377.5,,
,117,,,,,,5182182.0
117,471,,,,,5182182.0,
117,471,,,6771759.5,,,
118,472,,,,5492449.0,,
118,473,,,,5843212.5,,
118,474,,,,7626491.0,,
118,475,,,,7529035.5,,
,118,,,,,,5182182.0
118,475,,,,,5182182.0,
118,475,,,6479275.0,,,
119,476,,,,6092582.0,,
119,477,,,,5971339.0,,
119,478,,,,7499469.0,,
119,479,,,,7727552.0,,
,119,,,,,,5182182.0
119,479,,,,,5182182.0,
119,479,,,6679438.5,,,
120,480,,,,6440878.0,,
120,481,,,,5965555.5,,
120,482,,,,7662072.0,,
120,483,,,,6733722.0,,
,120,,,,,,5182182.0
120,483,,,,,5182182.0,
120,483,,,6695304.5,,,
121,484,,,,5471420.5,,
121,485,,,,6176010.0,,
121,486,,,,7794677.5,,
121,487,,,,7550456.5,,
,121,,,,,,5182182.0
121,487,,,,,5182182.0,
121,487,,,6621077.5,,,
122,488,,,,6018377.5,,
122,489,,,,6195408.0,,
122,490,,,,7377790.5,,
122,491,,,,7969614.0,,
,122,,,,,,5182182.0
122,491,,,,,5182182.0,
122,491,,,6719365.0,,,
123,492,,,,5680088.5,,
123,493,,,,6240136.0,,
123,494,,,,8257877.5,,
123,495,,,,8137132.0,,
,123,,,,,,5182182.0
123,495,,,,,5182182.0,
123,495,,,6911200.5,,,
124,496,,,,5663469.5,,
124,497,,,,6421550.5,,
124,498,,,,7890806.5,,
124,499,,,,6897768.5,,
,124,,,,,,5182182.0
124,499,,,,,5182182.0,
124,499,,,6689992.0,,,
125,500,,,,6143141.0,,
125,501,,,,5826765.0,,
125,502,,,,7841431.5,,
125,503,,,,7977080.5,,
,125,,,,,,5182182.0
125,503,,,,,5182182.0,
125,503,,,6783986.0,,,
126,504,,,,5866520.5,,
126,505,,,,6295713.0,,
126,506,,,,7821839.5,,
126,507,,,,7447060.5,,
,126,,,,,,5182182.0
126,507,,,,,5182182.0,
126,507,,,6764459.5,,,
127,508,,,,5717351.0,,
127,509,,,,6260981.5,,
127,510,,,,8530372.0,,
127,511,,,,7406684.0,,
,127,,,,,,5182182.0
127,511,,,,,5182182.0,
127,511,,,6911090.0,,,
128,512,,,,6530334.0,,
128,513,,,,6456405.0,,
128,514,,,,8147749.0,,
128,515,,,,7764281.5,,
,128,,,,,,5182182.0
128,515,,,,,5182182.0,
128,515,,,7139237.0,,,
129,516,,,,5974487.5,,
129,517,,,,6829485.5,,
129,518,,,,7506468.0,,
129,519,,,,7871397.0,,
,129,,,,,,5182182.0
129,519,,,,,5182182.0,
129,519,,,6914654.5,,,
130,520,,,,6039227.5,,
130,521,,,,7329071.0,,
130,522,,,,7722272.5,,
130,523,,,,7391896.0,,
,130,,,,,,5182182.0
130,523,,,,,5182182.0,
130,523,,,7077654.0,,,
131,524,,,,5673870.0,,
131,525,,,,6047043.5,,
131,526,,,,7802855.0,,
131,527,,,,7682220.0,,
,131,,,,,,5182182.0
131,527,,,,,5182182.0,
131,527,,,6662016.0,,,
132,528,,,,5903098.0,,
132,529,,,,6360990.5,,
132,530,,,,7531115.0,,
132,531,,,,7017122.0,,
,132,,,,,,5182182.0
132,531,,,,,5182182.0,
132,531,,,6653347.0,,,
133,532,,,,5962127.0,,
133,533,,,,6014581.5,,
133,534,,,,7604350.5,,
