epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
29,116,,,,3453737728.0,,
29,117,,,,3440376064.0,,
29,118,,,,2893161216.0,,
29,119,,,,2470984192.0,,
,29,,,,,,3158588928.0
29,119,,,,,3158588928.0,
29,119,,,3158571008.0,,,
30,120,,,,3453739520.0,,
30,121,,,,3440374272.0,,
30,122,,,,2893160960.0,,
30,123,,,,2470982912.0,,
,30,,,,,,3158588928.0
30,123,,,,,3158588928.0,
30,123,,,3158570752.0,,,
31,124,,,,3453738240.0,,
31,125,,,,3440372736.0,,
31,126,,,,2893161216.0,,
31,127,,,,2470983680.0,,
,31,,,,,,3158588928.0
31,127,,,,,3158588928.0,
31,127,,,3158569728.0,,,
32,128,,,,3453737216.0,,
32,129,,,,3440374272.0,,
32,130,,,,2893160960.0,,
32,131,,,,2470982912.0,,
,32,,,,,,3158588928.0
32,131,,,,,3158588928.0,
32,131,,,3158569984.0,,,
33,132,,,,3453737728.0,,
33,133,,,,3440374528.0,,
33,134,,,,2893161216.0,,
33,135,,,,2470983680.0,,
,33,,,,,,3158588928.0
33,135,,,,,3158588928.0,
33,135,,,3158569984.0,,,
34,136,,,,3453738240.0,,
34,137,,,,3440375040.0,,
34,138,,,,2893162240.0,,
34,139,,,,2470985728.0,,
,34,,,,,,3158588928.0
34,139,,,,,3158588928.0,
34,139,,,3158571008.0,,,
35,140,,,,3453737984.0,,
35,141,,,,3440375296.0,,
35,142,,,,2893160960.0,,
35,143,,,,2470985984.0,,
,35,,,,,,3158588928.0
35,143,,,,,3158588928.0,
35,143,,,3158570752.0,,,
36,144,,,,3453736192.0,,
36,145,,,,3440373504.0,,
36,146,,,,2893160192.0,,
36,147,,,,2470982400.0,,
,36,,,,,,3158588928.0
36,147,,,,,3158588928.0,
36,147,,,3158569216.0,,,
37,148,,,,3453737984.0,,
37,149,,,,3440373504.0,,
37,150,,,,2893160960.0,,
37,151,,,,2470985728.0,,
,37,,,,,,3158588928.0
37,151,,,,,3158588928.0,
37,151,,,3158570496.0,,,
38,152,,,,3453736960.0,,
38,153,,,,3440375040.0,,
38,154,,,,2893159168.0,,
38,155,,,,2470984448.0,,
,38,,,,,,3158588928.0
38,155,,,,,3158588928.0,
38,155,,,3158569728.0,,,
39,156,,,,3453736448.0,,
39,157,,,,3440373504.0,,
39,158,,,,2893160704.0,,
39,159,,,,2470985984.0,,
,39,,,,,,3158588928.0
39,159,,,,,3158588928.0,
39,159,,,3158569472.0,,,
40,160,,,,3453737728.0,,
40,161,,,,3440374272.0,,
40,162,,,,2893161728.0,,
40,163,,,,2470985216.0,,
,40,,,,,,3158588928.0
40,163,,,,,3158588928.0,
40,163,,,3158570496.0,,,
41,164,,,,3453737728.0,,
41,165,,,,3440375040.0,,
41,166,,,,2893161216.0,,
41,167,,,,2470983168.0,,
,41,,,,,,3158588928.0
41,167,,,,,3158588928.0,
41,167,,,3158570496.0,,,
42,168,,,,3453738240.0,,
42,169,,,,3440375040.0,,
42,170,,,,2893160960.0,,
42,171,,,,2470984704.0,,
,42,,,,,,3158588928.0
42,171,,,,,3158588928.0,
42,171,,,3158570752.0,,,
43,172,,,,3453736192.0,,
43,173,,,,3440375040.0,,
43,174,,,,2893160192.0,,
43,175,,,,2470985728.0,,
,43,,,,,,3158588928.0
43,175,,,,,3158588928.0,
43,175,,,3158569728.0,,,
44,176,,,,3453737728.0,,
44,177,,,,3440376064.0,,
44,178,,,,2893159424.0,,
44,179,,,,2470986240.0,,
,44,,,,,,3158588928.0
44,179,,,,,3158588928.0,
44,179,,,3158570752.0,,,
,0,,3453737216.0,,,,
,1,,3440375040.0,,,,
,2,,2893160960.0,,,,
,3,,2470984192.0,,,,
45,180,3158570496.0,,,,,
