epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,137608768.0,,
0,1,,,,137054240.0,,
0,2,,,,114721280.0,,
0,3,,,,98252464.0,,
,0,,,,,,125656712.0
0,3,,,,,125656712.0,
0,3,,,125655728.0,,,
1,4,,,,137608528.0,,
1,5,,,,137054000.0,,
1,6,,,,114721040.0,,
1,7,,,,98252232.0,,
,1,,,,,,125656424.0
1,7,,,,,125656424.0,
1,7,,,125655488.0,,,
2,8,,,,137608224.0,,
2,9,,,,137053648.0,,
2,10,,,,114720672.0,,
2,11,,,,98251848.0,,
,2,,,,,,125655920.0
2,11,,,,,125655920.0,
2,11,,,125655144.0,,,
3,12,,,,137607680.0,,
3,13,,,,137053024.0,,
3,14,,,,114720032.0,,
3,15,,,,98251160.0,,
,3,,,,,,125655024.0
3,15,,,,,125655024.0,
3,15,,,125654528.0,,,
4,16,,,,137606720.0,,
4,17,,,,137051920.0,,
4,18,,,,114718856.0,,
4,19,,,,98249920.0,,
,4,,,,,,125653336.0
4,19,,,,,125653336.0,
4,19,,,125653416.0,,,
5,20,,,,137604960.0,,
5,21,,,,137049888.0,,
5,22,,,,114716696.0,,
5,23,,,,98247536.0,,
,5,,,,,,125650280.0
5,23,,,,,125650280.0,
5,23,,,125651400.0,,,
6,24,,,,137601824.0,,
6,25,,,,137046224.0,,
6,26,,,,114712760.0,,
6,27,,,,98243144.0,,
,6,,,,,,125644768.0
6,27,,,,,125644768.0,
6,27,,,125647712.0,,,
7,28,,,,137595888.0,,
7,29,,,,137041408.0,,
7,30,,,,114709336.0,,
7,31,,,,98241208.0,,
,7,,,,,,125644000.0
7,31,,,,,125644000.0,
7,31,,,125643352.0,,,
8,32,,,,137595168.0,,
8,33,,,,137040528.0,,
8,34,,,,114708592.0,,
8,35,,,,98240656.0,,
,8,,,,,,125643136.0
8,35,,,,,125643136.0,
8,35,,,125642600.0,,,
9,36,,,,137594288.0,,
9,37,,,,137039536.0,,
9,38,,,,114707848.0,,
9,39,,,,98239712.0,,
,9,,,,,,125642248.0
9,39,,,,,125642248.0,
9,39,,,125641712.0,,,
10,40,,,,137593328.0,,
10,41,,,,137038832.0,,
10,42,,,,114707032.0,,
10,43,,,,98238912.0,,
,10,,,,,,125641296.0
10,43,,,,,125641296.0,
10,43,,,125640888.0,,,
11,44,,,,137592208.0,,
11,45,,,,137037632.0,,
11,46,,,,114706000.0,,
11,47,,,,98238168.0,,
,11,,,,,,125640264.0
11,47,,,,,125640264.0,
11,47,,,125639816.0,,,
12,48,,,,137591072.0,,
12,49,,,,137036512.0,,
12,50,,,,114704896.0,,
12,51,,,,98237176.0,,
,12,,,,,,125639176.0
12,51,,,,,125639176.0,
12,51,,,125638720.0,,,
13,52,,,,137590048.0,,
13,53,,,,137035552.0,,
13,54,,,,114703864.0,,
13,55,,,,98235896.0,,
,13,,,,,,125638032.0
13,55,,,,,125638024.0,
13,55,,,125637680.0,,,
14,56,,,,137589008.0,,
14,57,,,,137034288.0,,
14,58,,,,114703336.0,,
14,59,,,,98235688.0,,
,14,,,,,,125637920.0
14,59,,,,,125637912.0,
14,59,,,125636832.0,,,
15,60,,,,137588688.0,,
15,61,,,,137034384.0,,
15,62,,,,114703104.0,,
15,63,,,,98235616.0,,
,15,,,,,,125637800.0
15,63,,,,,125637808.0,
15,63,,,125636688.0,,,
16,64,,,,137588576.0,,
16,65,,,,137034400.0,,
16,66,,,,114702808.0,,
16,67,,,,98235472.0,,
,16,,,,,,125637680.0
16,67,,,,,125637680.0,
16,67,,,125636560.0,,,
17,68,,,,137588464.0,,
17,69,,,,137033968.0,,
17,70,,,,114703064.0,,
17,71,,,,98235688.0,,
,17,,,,,,125637560.0
17,71,,,,,125637560.0,
17,71,,,125636504.0,,,
18,72,,,,137588448.0,,
18,73,,,,137034112.0,,
18,74,,,,114702736.0,,
18,75,,,,98235256.0,,
,18,,,,,,125637440.0
18,75,,,,,125637440.0,
18,75,,,125636392.0,,,
19,76,,,,137588288.0,,
19,77,,,,137033872.0,,
19,78,,,,114702760.0,,
19,79,,,,98235368.0,,
,19,,,,,,125637320.0
19,79,,,,,125637320.0,
19,79,,,125636280.0,,,
20,80,,,,137588096.0,,
20,81,,,,137033616.0,,
20,82,,,,114702536.0,,
20,83,,,,98235288.0,,
,20,,,,,,125637320.0
20,83,,,,,125637320.0,
20,83,,,125636080.0,,,
21,84,,,,137588384.0,,
21,85,,,,137033616.0,,
21,86,,,,114702496.0,,
21,87,,,,98235416.0,,
,21,,,,,,125637320.0
21,87,,,,,125637320.0,
21,87,,,125636184.0,,,
22,88,,,,137588208.0,,
22,89,,,,137033792.0,,
22,90,,,,114702640.0,,
22,91,,,,98234952.0,,
,22,,,,,,125637296.0
22,91,,,,,125637296.0,
22,91,,,125636160.0,,,
23,92,,,,137588256.0,,
23,93,,,,137033728.0,,
23,94,,,,114702784.0,,
23,95,,,,98235368.0,,
,23,,,,,,125637296.0
23,95,,,,,125637296.0,
23,95,,,125636248.0,,,
24,96,,,,137588032.0,,
24,97,,,,137033840.0,,
24,98,,,,114702696.0,,
24,99,,,,98235288.0,,
,24,,,,,,125637272.0
24,99,,,,,125637272.0,
24,99,,,125636184.0,,,
25,100,,,,137588112.0,,
25,101,,,,137033616.0,,
25,102,,,,114702504.0,,
25,103,,,,98235328.0,,
,25,,,,,,125637272.0
25,103,,,,,125637272.0,
25,103,,,125636088.0,,,
26,104,,,,137588032.0,,
26,105,,,,137033568.0,,
26,106,,,,114702760.0,,
26,107,,,,98235056.0,,
,26,,,,,,125637272.0
26,107,,,,,125637272.0,
26,107,,,125636088.0,,,
27,108,,,,137588208.0,,
27,109,,,,137033680.0,,
27,110,,,,114702584.0,,
27,111,,,,98235192.0,,
,27,,,,,,125637272.0
27,111,,,,,125637272.0,
27,111,,,125636144.0,,,
28,112,,,,137588144.0,,
28,113,,,,137033824.0,,
28,114,,,,114702664.0,,
28,115,,,,98235152.0,,
,28,,,,,,125637272.0
28,115,,,,,125637272.0,
28,115,,,125636176.0,,,
29,116,,,,137588144.0,,
29,117,,,,137033680.0,,
29,118,,,,114702560.0,,
29,119,,,,98235136.0,,
,29,,,,,,125637272.0
29,119,,,,,125637272.0,
29,119,,,125636104.0,,,
30,120,,,,137588112.0,,
30,121,,,,137033872.0,,
30,122,,,,114702584.0,,
30,123,,,,98235240.0,,
,30,,,,,,125637256.0
30,123,,,,,125637256.0,
30,123,,,125636176.0,,,
31,124,,,,137588000.0,,
31,125,,,,137033664.0,,
31,126,,,,114702480.0,,
31,127,,,,98235320.0,,
,31,,,,,,125637256.0
31,127,,,,,125637256.0,
31,127,,,125636072.0,,,
32,128,,,,137588144.0,,
32,129,,,,137033872.0,,
32,130,,,,114702648.0,,
32,131,,,,98235224.0,,
,32,,,,,,125637256.0
32,131,,,,,125637256.0,
32,131,,,125636200.0,,,
33,132,,,,137588064.0,,
33,133,,,,137033968.0,,
33,134,,,,114702424.0,,
33,135,,,,98235008.0,,
,33,,,,,,125637256.0
33,135,,,,,125637256.0,
33,135,,,125636104.0,,,
34,136,,,,137588208.0,,
34,137,,,,137033616.0,,
34,138,,,,114702520.0,,
34,139,,,,98235184.0,,
,34,,,,,,125637256.0
34,139,,,,,125637256.0,
34,139,,,125636104.0,,,
35,140,,,,137588144.0,,
35,141,,,,137033568.0,,
35,142,,,,114702528.0,,
35,143,,,,98235080.0,,
,35,,,,,,125637256.0
35,143,,,,,125637256.0,
35,143,,,125636048.0,,,
36,144,,,,137588064.0,,
36,145,,,,137033648.0,,
36,146,,,,114702536.0,,
36,147,,,,98235184.0,,
,36,,,,,,125637256.0
36,147,,,,,125637256.0,
36,147,,,125636072.0,,,
37,148,,,,137588160.0,,
37,149,,,,137033568.0,,
37,150,,,,114702696.0,,
37,151,,,,98235032.0,,
,37,,,,,,125637256.0
37,151,,,,,125637256.0,
37,151,,,125636096.0,,,
38,152,,,,137588240.0,,
38,153,,,,137033856.0,,
38,154,,,,114702552.0,,
38,155,,,,98234848.0,,
,38,,,,,,125637256.0
38,155,,,,,125637256.0,
38,155,,,125636144.0,,,
39,156,,,,137588240.0,,
39,157,,,,137033600.0,,
39,158,,,,114702624.0,,
39,159,,,,98235064.0,,
,39,,,,,,125637256.0
39,159,,,,,125637256.0,
39,159,,,125636120.0,,,
40,160,,,,137588160.0,,
40,161,,,,137033712.0,,
40,162,,,,114702672.0,,
40,163,,,,98235056.0,,
,40,,,,,,125637256.0
40,163,,,,,125637256.0,
40,163,,,125636144.0,,,
41,164,,,,137588112.0,,
41,165,,,,137033616.0,,
41,166,,,,114702536.0,,
41,167,,,,98235104.0,,
,41,,,,,,125637256.0
41,167,,,,,125637256.0,
41,167,,,125636064.0,,,
42,168,,,,137588160.0,,
42,169,,,,137033616.0,,
42,170,,,,114702648.0,,
42,171,,,,98235024.0,,
,42,,,,,,125637256.0
42,171,,,,,125637256.0,
42,171,,,125636096.0,,,
43,172,,,,137587808.0,,
43,173,,,,137033712.0,,
43,174,,,,114702608.0,,
43,175,,,,98234976.0,,
,43,,,,,,125637248.0
43,175,,,,,125637248.0,
43,175,,,125636008.0,,,
44,176,,,,137587936.0,,
44,177,,,,137033680.0,,
44,178,,,,114702608.0,,
44,179,,,,98235160.0,,
,44,,,,,,125637248.0
44,179,,,,,125637248.0,
44,179,,,125636064.0,,,
45,180,,,,137587936.0,,
45,181,,,,137033648.0,,
45,182,,,,114702384.0,,
45,183,,,,98234944.0,,
,45,,,,,,125637248.0
45,183,,,,,125637248.0,
45,183,,,125635960.0,,,
