epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
49,196,,,,17180202.0,,
49,197,,,,16235631.0,,
49,198,,,,17402702.0,,
49,199,,,,16042378.0,,
,49,,,,,,14606579.0
49,199,,,,,14606579.0,
49,199,,,16821788.0,,,
50,200,,,,15179672.0,,
50,201,,,,14389654.0,,
50,202,,,,15560703.0,,
50,203,,,,14774676.0,,
,50,,,,,,12957588.0
50,203,,,,,12957588.0,
50,203,,,15008088.0,,,
51,204,,,,13142031.0,,
51,205,,,,12316013.0,,
51,206,,,,13916213.0,,
51,207,,,,13757761.0,,
,51,,,,,,11554345.0
51,207,,,,,11554345.0,
51,207,,,13207816.0,,,
52,208,,,,12456667.0,,
52,209,,,,11611917.0,,
52,210,,,,13144965.0,,
52,211,,,,13066961.0,,
,52,,,,,,10367402.0
52,211,,,,,10367402.0,
52,211,,,12491444.0,,,
53,212,,,,10483536.0,,
53,213,,,,9580304.0,,
53,214,,,,11844536.0,,
53,215,,,,11691441.0,,
,53,,,,,,9381225.0
53,215,,,,,9381225.0,
53,215,,,10774606.0,,,
54,216,,,,9203267.0,,
54,217,,,,8735458.0,,
54,218,,,,11189093.0,,
54,219,,,,10953516.0,,
,54,,,,,,8569090.0
54,219,,,,,8569090.0,
54,219,,,9872544.0,,,
55,220,,,,8408898.0,,
55,221,,,,8339143.0,,
55,222,,,,9914069.0,,
55,223,,,,10340499.0,,
,55,,,,,,7899469.5
55,223,,,,,7899469.5,
55,223,,,9078052.0,,,
56,224,,,,7693337.5,,
56,225,,,,7980535.0,,
56,226,,,,10025050.0,,
56,227,,,,9887686.0,,
,56,,,,,,7350070.5
56,227,,,,,7350070.5,
56,227,,,8739701.0,,,
57,228,,,,7850806.0,,
57,229,,,,7170265.0,,
57,230,,,,9361685.0,,
57,231,,,,8915798.0,,
,57,,,,,,6903539.0
57,231,,,,,6903539.0,
57,231,,,8231016.5,,,
58,232,,,,7152041.0,,
58,233,,,,6316473.0,,
58,234,,,,8880693.0,,
58,235,,,,8316834.0,,
,58,,,,,,6541598.5
58,235,,,,,6541598.5,
58,235,,,7563518.5,,,
59,236,,,,6644225.0,,
59,237,,,,6114017.5,,
59,238,,,,8968907.0,,
59,239,,,,8271053.0,,
,59,,,,,,6255523.5
59,239,,,,,6255523.5,
59,239,,,7377366.5,,,
60,240,,,,6017560.0,,
60,241,,,,5974613.5,,
60,242,,,,8342006.0,,
60,243,,,,8555396.0,,
,60,,,,,,6031182.0
60,243,,,,,6031182.0,
60,243,,,7011285.0,,,
61,244,,,,6174324.5,,
61,245,,,,6192328.0,,
61,246,,,,8474920.0,,
61,247,,,,7613944.5,,
,61,,,,,,5852385.0
61,247,,,,,5852385.0,
61,247,,,7034683.0,,,
62,248,,,,5410401.0,,
62,249,,,,5853648.5,,
62,250,,,,7746461.5,,
62,251,,,,7820954.0,,
,62,,,,,,5706830.0
62,251,,,,,5706830.0,
62,251,,,6531585.5,,,
63,252,,,,5828663.5,,
63,253,,,,6109150.5,,
63,254,,,,7898703.0,,
63,255,,,,6963797.0,,
,63,,,,,,5588709.0
63,255,,,,,5588709.0,
63,255,,,6658312.5,,,
64,256,,,,5968368.0,,
64,257,,,,5476686.0,,
64,258,,,,7500687.0,,
64,259,,,,7022687.5,,
,64,,,,,,5487525.5
64,259,,,,,5487525.5,
64,259,,,6408078.5,,,
65,260,,,,5313542.5,,
65,261,,,,5828410.5,,
65,262,,,,7225474.5,,
65,263,,,,7377892.5,,
,65,,,,,,5407735.0
65,263,,,,,5407735.0,
65,263,,,6287214.0,,,
66,264,,,,5233497.5,,
66,265,,,,5620935.0,,
66,266,,,,7290332.0,,
66,267,,,,7208359.5,,
,66,,,,,,5339336.0
66,267,,,,,5339336.0,
66,267,,,6200485.5,,,
67,268,,,,4989450.5,,
67,269,,,,5237284.5,,
67,270,,,,7670818.5,,
67,271,,,,6932932.5,,
,67,,,,,,5289716.5
67,271,,,,,5289716.5,
67,271,,,6092753.5,,,
68,272,,,,5174022.5,,
68,273,,,,5402024.0,,
68,274,,,,7650356.0,,
68,275,,,,7098125.5,,
,68,,,,,,5247534.0
68,275,,,,,5247534.5,
68,275,,,6209662.5,,,
69,276,,,,5211777.5,,
69,277,,,,5310524.5,,
69,278,,,,7435237.5,,
69,279,,,,6675216.5,,
,69,,,,,,5210938.5
69,279,,,,,5210938.5,
69,279,,,6076307.0,,,
70,280,,,,5189013.5,,
70,281,,,,5642207.0,,
70,282,,,,7320577.5,,
70,283,,,,7113257.5,,
,70,,,,,,5174026.5
70,283,,,,,5174027.0,
70,283,,,6190043.0,,,
71,284,,,,5115428.5,,
71,285,,,,5256933.0,,
71,286,,,,7872378.5,,
71,287,,,,7387078.0,,
,71,,,,,,5153277.5
71,287,,,,,5153277.5,
71,287,,,6252890.0,,,
72,288,,,,5116280.0,,
72,289,,,,5247950.5,,
72,290,,,,7172307.0,,
72,291,,,,7566910.5,,
,72,,,,,,5149212.5
72,291,,,,,5149212.5,
72,291,,,6071397.0,,,
73,292,,,,5015435.0,,
73,293,,,,5266951.5,,
73,294,,,,7009990.0,,
73,295,,,,6648481.5,,
,73,,,,,,5150796.0
73,295,,,,,5150796.0,
73,295,,,5880172.5,,,
74,296,,,,4976486.5,,
74,297,,,,5105081.0,,
74,298,,,,7273988.5,,
74,299,,,,7270605.5,,
,74,,,,,,5154749.0
74,299,,,,,5154749.0,
74,299,,,5980104.5,,,
75,300,,,,4992541.5,,
75,301,,,,5351118.0,,
75,302,,,,7107641.5,,
75,303,,,,6837183.5,,
,75,,,,,,5157314.5
75,303,,,,,5157314.5,
75,303,,,5950957.5,,,
76,304,,,,5351785.0,,
76,305,,,,5559014.5,,
76,306,,,,7270940.5,,
76,307,,,,6835354.5,,
,76,,,,,,5151949.5
76,307,,,,,5151949.5,
76,307,,,6162247.0,,,
77,308,,,,5048848.0,,
77,309,,,,5476713.5,,
77,310,,,,7342943.0,,
77,311,,,,6864631.0,,
,77,,,,,,5141391.0
77,311,,,,,5141391.0,
77,311,,,6075378.0,,,
78,312,,,,5280755.0,,
78,313,,,,5095493.0,,
78,314,,,,7111061.5,,
78,315,,,,7473507.5,,
,78,,,,,,5130953.0
78,315,,,,,5130953.0,
78,315,,,6044885.0,,,
79,316,,,,5230113.5,,
79,317,,,,5193792.0,,
79,318,,,,7089337.5,,
79,319,,,,6965927.0,,
,79,,,,,,5125849.0
79,319,,,,,5125848.5,
79,319,,,5985789.5,,,
80,320,,,,5055290.5,,
80,321,,,,5344170.5,,
80,322,,,,7388794.5,,
80,323,,,,7026932.0,,
,80,,,,,,5119626.5
80,323,,,,,5119627.0,
80,323,,,6073436.0,,,
81,324,,,,5043452.0,,
81,325,,,,4914345.5,,
81,326,,,,7344263.5,,
81,327,,,,7046472.0,,
,81,,,,,,5117515.5
81,327,,,,,5117515.5,
81,327,,,5935202.0,,,
82,328,,,,5066229.0,,
82,329,,,,5218362.5,,
82,330,,,,7500410.5,,
82,331,,,,7156969.5,,
,82,,,,,,5124216.0
82,331,,,,,5124216.0,
82,331,,,6089557.5,,,
83,332,,,,5242808.0,,
83,333,,,,4984428.0,,
83,334,,,,7367311.0,,
83,335,,,,6562259.5,,
,83,,,,,,5130494.5
83,335,,,,,5130494.5,
83,335,,,5956364.5,,,
84,336,,,,4927261.0,,
84,337,,,,5097740.5,,
84,338,,,,7314445.5,,
84,339,,,,7269520.5,,
,84,,,,,,5137282.0
84,339,,,,,5137282.0,
84,339,,,5975297.5,,,
85,340,,,,4936308.0,,
85,341,,,,5376021.5,,
85,342,,,,7221841.5,,
85,343,,,,6407389.5,,
,85,,,,,,5142258.0
85,343,,,,,5142258.0,
85,343,,,5918558.0,,,
86,344,,,,4687353.5,,
86,345,,,,5448403.0,,
86,346,,,,7064569.0,,
86,347,,,,6618517.0,,
,86,,,,,,5143862.0
86,347,,,,,5143862.0,
86,347,,,5849582.5,,,
87,348,,,,4905695.5,,
87,349,,,,5598436.0,,
87,350,,,,7634184.0,,
87,351,,,,6896798.0,,
,87,,,,,,5140954.5
87,351,,,,,5140954.5,
87,351,,,6157735.0,,,
88,352,,,,4788587.0,,
88,353,,,,5366564.0,,
88,354,,,,7051194.5,,
88,355,,,,6948295.5,,
,88,,,,,,5140971.5
88,355,,,,,5140971.5,
88,355,,,5894600.5,,,
89,356,,,,5073585.0,,
89,357,,,,5173937.0,,
89,358,,,,7406965.5,,
89,359,,,,6991965.0,,
,89,,,,,,5140535.5
89,359,,,,,5140535.5,
89,359,,,6030109.5,,,
90,360,,,,4813058.5,,
90,361,,,,5543267.0,,
90,362,,,,7649215.0,,
90,363,,,,7774111.5,,
,90,,,,,,5141068.5
90,363,,,,,5141068.5,
90,363,,,6234406.0,,,
91,364,,,,5231724.0,,
91,365,,,,5997047.0,,
91,366,,,,6740305.0,,
91,367,,,,6926836.5,,
,91,,,,,,5141735.5
91,367,,,,,5141735.5,
91,367,,,6112665.5,,,
92,368,,,,5259409.0,,
92,369,,,,5129363.0,,
92,370,,,,6832842.5,,
92,371,,,,6552718.0,,
,92,,,,,,5142016.0
92,371,,,,,5142016.0,
92,371,,,5847113.5,,,
93,372,,,,4879916.5,,
93,373,,,,5445734.5,,
93,374,,,,7305605.5,,
93,375,,,,6953060.0,,
,93,,,,,,5142552.5
93,375,,,,,5142552.5,
93,375,,,6018277.0,,,
94,376,,,,5107400.0,,
94,377,,,,5504332.5,,
94,378,,,,7606835.0,,
94,379,,,,6872649.5,,
,94,,,,,,5142623.5
94,379,,,,,5142623.5,
94,379,,,6177806.5,,,
95,380,,,,4950502.5,,
95,381,,,,5539139.5,,
95,382,,,,7208001.0,,
95,383,,,,6914674.5,,
,95,,,,,,5142627.5
95,383,,,,,5142627.5,
95,383,,,6032465.0,,,
96,384,,,,4964893.0,,
96,385,,,,5367107.5,,
96,386,,,,7173805.5,,
96,387,,,,7201279.0,,
,96,,,,,,5142620.5
96,387,,,,,5142620.5,
96,387,,,6014519.0,,,
97,388,,,,5265928.0,,
97,389,,,,5303090.5,,
97,390,,,,7421181.5,,
97,391,,,,7397475.5,,
,97,,,,,,5142628.5
97,391,,,,,5142628.5,
97,391,,,6180541.0,,,
98,392,,,,5347956.0,,
98,393,,,,5669774.0,,
98,394,,,,7100301.5,,
98,395,,,,6355159.5,,
,98,,,,,,5142579.5
98,395,,,,,5142579.5,
98,395,,,6080786.0,,,
99,396,,,,5197544.0,,
99,397,,,,5502385.5,,
99,398,,,,6908125.5,,
99,399,,,,6529955.5,,
,99,,,,,,5142431.0
99,399,,,,,5142431.0,
99,399,,,5956037.5,,,
100,400,,,,4654380.0,,
100,401,,,,5412756.0,,
100,402,,,,7166218.5,,
100,403,,,,6526113.0,,
,100,,,,,,5142417.5
100,403,,,,,5142417.5,
100,403,,,5847022.5,,,
101,404,,,,4820732.5,,
101,405,,,,5345592.5,,
101,406,,,,6930681.0,,
101,407,,,,6931480.0,,
,101,,,,,,5142407.5
101,407,,,,,5142407.5,
101,407,,,5860729.5,,,
,0,,4115274.25,,,,
,1,,4407192.0,,,,
,2,,6315220.0,,,,
,3,,6247263.0,,,,
102,408,5116662.5,,,,,
