epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,289062912.0,,
0,1,,,,288432992.0,,
0,2,,,,254839312.0,,
0,3,,,,211432752.0,,
,0,,,,,,268773056.0
0,3,,,,,268773056.0,
0,3,,,268782816.0,,,
1,4,,,,289062720.0,,
1,5,,,,288432864.0,,
1,6,,,,254839168.0,,
1,7,,,,211432640.0,,
,1,,,,,,268772896.0
1,7,,,,,268772896.0,
1,7,,,268782656.0,,,
2,8,,,,289062592.0,,
2,9,,,,288432704.0,,
2,10,,,,254839008.0,,
2,11,,,,211432496.0,,
,2,,,,,,268772736.0
2,11,,,,,268772736.0,
2,11,,,268782528.0,,,
3,12,,,,289062400.0,,
3,13,,,,288432480.0,,
3,14,,,,254838832.0,,
3,15,,,,211432352.0,,
,3,,,,,,268772512.0
3,15,,,,,268772512.0,
3,15,,,268782368.0,,,
4,16,,,,289062176.0,,
4,17,,,,288432256.0,,
4,18,,,,254838608.0,,
4,19,,,,211432112.0,,
,4,,,,,,268772224.0
4,19,,,,,268772224.0,
4,19,,,268782112.0,,,
5,20,,,,289061856.0,,
5,21,,,,288431904.0,,
5,22,,,,254838272.0,,
5,23,,,,211431760.0,,
,5,,,,,,268771808.0
5,23,,,,,268771808.0,
5,23,,,268781760.0,,,
6,24,,,,289061440.0,,
6,25,,,,288431456.0,,
6,26,,,,254837824.0,,
6,27,,,,211431360.0,,
,6,,,,,,268771232.0
6,27,,,,,268771232.0,
6,27,,,268781344.0,,,
7,28,,,,289060896.0,,
7,29,,,,288431040.0,,
7,30,,,,254837536.0,,
7,31,,,,211431184.0,,
,7,,,,,,268771200.0
7,31,,,,,268771200.0,
7,31,,,268780960.0,,,
8,32,,,,289060800.0,,
8,33,,,,288430976.0,,
8,34,,,,254837456.0,,
8,35,,,,211431152.0,,
,8,,,,,,268771104.0
8,35,,,,,268771104.0,
8,35,,,268780864.0,,,
9,36,,,,289060736.0,,
9,37,,,,288430912.0,,
9,38,,,,254837456.0,,
9,39,,,,211431088.0,,
,9,,,,,,268771072.0
9,39,,,,,268771072.0,
9,39,,,268780832.0,,,
10,40,,,,289060736.0,,
10,41,,,,288430848.0,,
10,42,,,,254837360.0,,
10,43,,,,211431040.0,,
,10,,,,,,268771008.0
10,43,,,,,268771008.0,
10,43,,,268780768.0,,,
11,44,,,,289060672.0,,
11,45,,,,288430816.0,,
11,46,,,,254837312.0,,
11,47,,,,211430976.0,,
,11,,,,,,268770912.0
11,47,,,,,268770912.0,
11,47,,,268780736.0,,,
12,48,,,,289060608.0,,
12,49,,,,288430752.0,,
12,50,,,,254837280.0,,
12,51,,,,211430976.0,,
,12,,,,,,268770880.0
12,51,,,,,268770880.0,
12,51,,,268780672.0,,,
13,52,,,,289060576.0,,
13,53,,,,288430720.0,,
13,54,,,,254837248.0,,
13,55,,,,211430944.0,,
,13,,,,,,268770880.0
13,55,,,,,268770880.0,
13,55,,,268780672.0,,,
14,56,,,,289060576.0,,
14,57,,,,288430720.0,,
14,58,,,,254837248.0,,
14,59,,,,211430928.0,,
,14,,,,,,268770880.0
14,59,,,,,268770880.0,
14,59,,,268780672.0,,,
15,60,,,,289060544.0,,
15,61,,,,288430688.0,,
15,62,,,,254837248.0,,
