epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
23,95,,,,,125643352.0,
23,95,,,125642168.0,,,
24,96,,,,137594608.0,,
24,97,,,,137040128.0,,
24,98,,,,114708496.0,,
24,99,,,,98240464.0,,
,24,,,,,,125643336.0
24,99,,,,,125643336.0,
24,99,,,125642264.0,,,
25,100,,,,137594608.0,,
25,101,,,,137040080.0,,
25,102,,,,114708312.0,,
25,103,,,,98240672.0,,
,25,,,,,,125643328.0
25,103,,,,,125643328.0,
25,103,,,125642224.0,,,
26,104,,,,137594416.0,,
26,105,,,,137040048.0,,
26,106,,,,114708352.0,,
26,107,,,,98240632.0,,
,26,,,,,,125643328.0
26,107,,,,,125643328.0,
26,107,,,125642168.0,,,
27,108,,,,137594480.0,,
27,109,,,,137039920.0,,
27,110,,,,114708416.0,,
27,111,,,,98240520.0,,
,27,,,,,,125643328.0
27,111,,,,,125643328.0,
27,111,,,125642152.0,,,
28,112,,,,137594432.0,,
28,113,,,,137040144.0,,
28,114,,,,114708384.0,,
28,115,,,,98240576.0,,
,28,,,,,,125643328.0
28,115,,,,,125643328.0,
28,115,,,125642192.0,,,
29,116,,,,137594544.0,,
29,117,,,,137040160.0,,
29,118,,,,114708480.0,,
29,119,,,,98240560.0,,
,29,,,,,,125643328.0
29,119,,,,,125643328.0,
29,119,,,125642264.0,,,
30,120,,,,137594368.0,,
30,121,,,,137039904.0,,
30,122,,,,114708256.0,,
30,123,,,,98240656.0,,
,30,,,,,,125643328.0
30,123,,,,,125643328.0,
30,123,,,125642088.0,,,
31,124,,,,137594448.0,,
31,125,,,,137040272.0,,
31,126,,,,114708368.0,,
31,127,,,,98240696.0,,
,31,,,,,,125643328.0
31,127,,,,,125643328.0,
31,127,,,125642264.0,,,
32,128,,,,137594272.0,,
32,129,,,,137040096.0,,
32,130,,,,114708352.0,,
32,131,,,,98240464.0,,
,32,,,,,,125643328.0
32,131,,,,,125643328.0,
32,131,,,125642112.0,,,
33,132,,,,137594512.0,,
33,133,,,,137039984.0,,
33,134,,,,114708416.0,,
33,135,,,,98240448.0,,
,33,,,,,,125643328.0
33,135,,,,,125643328.0,
33,135,,,125642168.0,,,
34,136,,,,137594608.0,,
34,137,,,,137040016.0,,
34,138,,,,114708416.0,,
34,139,,,,98240472.0,,
,34,,,,,,125643328.0
34,139,,,,,125643328.0,
34,139,,,125642208.0,,,
35,140,,,,137594320.0,,
35,141,,,,137040160.0,,
35,142,,,,114708368.0,,
35,143,,,,98240704.0,,
,35,,,,,,125643328.0
35,143,,,,,125643328.0,
35,143,,,125642184.0,,,
36,144,,,,137594464.0,,
36,145,,,,137040128.0,,
36,146,,,,114708448.0,,
36,147,,,,98240536.0,,
,36,,,,,,125643328.0
36,147,,,,,125643328.0,
36,147,,,125642216.0,,,
37,148,,,,137594416.0,,
37,149,,,,137039968.0,,
37,150,,,,114708504.0,,
37,151,,,,98240512.0,,
,37,,,,,,125643328.0
37,151,,,,,125643328.0,
37,151,,,125642168.0,,,
38,152,,,,137594464.0,,
38,153,,,,137040080.0,,
38,154,,,,114708416.0,,
38,155,,,,98240592.0,,
,38,,,,,,125643328.0
38,155,,,,,125643328.0,
38,155,,,125642208.0,,,
39,156,,,,137594592.0,,
39,157,,,,137039952.0,,
39,158,,,,114708352.0,,
39,159,,,,98240512.0,,
,39,,,,,,125643328.0
39,159,,,,,125643328.0,
39,159,,,125642176.0,,,
40,160,,,,137594432.0,,
40,161,,,,137040032.0,,
40,162,,,,114708384.0,,
40,163,,,,98240536.0,,
,40,,,,,,125643328.0
40,163,,,,,125643328.0,
40,163,,,125642160.0,,,
41,164,,,,137594480.0,,
41,165,,,,137040032.0,,
41,166,,,,114708280.0,,
41,167,,,,98240520.0,,
,41,,,,,,125643328.0
41,167,,,,,125643328.0,
41,167,,,125642144.0,,,
42,168,,,,137594432.0,,
42,169,,,,137039872.0,,
42,170,,,,114708368.0,,
42,171,,,,98240544.0,,
,42,,,,,,125643328.0
42,171,,,,,125643328.0,
42,171,,,125642112.0,,,
43,172,,,,137594512.0,,
43,173,,,,137040000.0,,
43,174,,,,114708368.0,,
43,175,,,,98240512.0,,
,43,,,,,,125643328.0
43,175,,,,,125643328.0,
43,175,,,125642160.0,,,
44,176,,,,137594432.0,,
44,177,,,,137039936.0,,
44,178,,,,114708392.0,,
44,179,,,,98240368.0,,
,44,,,,,,125643328.0
44,179,,,,,125643328.0,
44,179,,,125642112.0,,,
45,180,,,,137594560.0,,
45,181,,,,137040080.0,,
45,182,,,,114708312.0,,
45,183,,,,98240496.0,,
,45,,,,,,125643328.0
45,183,,,,,125643328.0,
45,183,,,125642184.0,,,
,0,,137594480.0,,,,
,1,,137040048.0,,,,
,2,,114708368.0,,,,
,3,,98240552.0,,,,
46,184,125642184.0,,,,,
