epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,289056224.0,,
0,1,,,,288427680.0,,
0,2,,,,254835280.0,,
0,3,,,,211427664.0,,
,0,,,,,,268767872.0
0,3,,,,,268767872.0,
0,3,,,268777504.0,,,
1,4,,,,289055424.0,,
1,5,,,,288426784.0,,
1,6,,,,254834384.0,,
1,7,,,,211426816.0,,
,1,,,,,,268766784.0
1,7,,,,,268766784.0,
1,7,,,268776640.0,,,
2,8,,,,289054240.0,,
2,9,,,,288425472.0,,
2,10,,,,254833104.0,,
2,11,,,,211425520.0,,
,2,,,,,,268765056.0
2,11,,,,,268765056.0,
2,11,,,268775360.0,,,
3,12,,,,289052448.0,,
3,13,,,,288423424.0,,
3,14,,,,254830880.0,,
3,15,,,,211423408.0,,
,3,,,,,,268762112.0
3,15,,,,,268762112.0,
3,15,,,268773344.0,,,
4,16,,,,289049280.0,,
4,17,,,,288419712.0,,
4,18,,,,254827104.0,,
4,19,,,,211419648.0,,
,4,,,,,,268756736.0
4,19,,,,,268756736.0,
4,19,,,268769760.0,,,
5,20,,,,289043616.0,,
5,21,,,,288413344.0,,
5,22,,,,254820176.0,,
5,23,,,,211412496.0,,
,5,,,,,,268746688.0
5,23,,,,,268746688.0,
5,23,,,268763328.0,,,
6,24,,,,289032928.0,,
6,25,,,,288400576.0,,
6,26,,,,254806864.0,,
6,27,,,,211399088.0,,
,6,,,,,,268728192.0
6,27,,,,,268728192.0,
6,27,,,268750912.0,,,
7,28,,,,289013792.0,,
7,29,,,,288378304.0,,
7,30,,,,254783376.0,,
7,31,,,,211374784.0,,
,7,,,,,,268694912.0
7,31,,,,,268694912.0,
7,31,,,268728960.0,,,
8,32,,,,288978528.0,,
8,33,,,,288337984.0,,
8,34,,,,254740992.0,,
8,35,,,,211334688.0,,
,8,,,,,,268636928.0
8,35,,,,,268636928.0,
8,35,,,268689504.0,,,
9,36,,,,288917088.0,,
9,37,,,,288267616.0,,
9,38,,,,254667024.0,,
9,39,,,,211261760.0,,
,9,,,,,,268539968.0
9,39,,,,,268539968.0,
9,39,,,268620384.0,,,
10,40,,,,288813856.0,,
10,41,,,,288149120.0,,
10,42,,,,254550000.0,,
10,43,,,,211145792.0,,
,10,,,,,,268384800.0
10,43,,,,,268384800.0,
10,43,,,268507040.0,,,
11,44,,,,288649056.0,,
11,45,,,,287967104.0,,
11,46,,,,254361696.0,,
11,47,,,,210965552.0,,
,11,,,,,,268138528.0
11,47,,,,,268138528.0,
11,47,,,268328464.0,,,
12,48,,,,288397568.0,,
12,49,,,,287673120.0,,
12,50,,,,254060048.0,,
12,51,,,,210680256.0,,
,12,,,,,,267754112.0
12,51,,,,,267754112.0,
12,51,,,268045664.0,,,
13,52,,,,287985728.0,,
13,53,,,,287220256.0,,
13,54,,,,253602064.0,,
13,55,,,,210249040.0,,
,13,,,,,,267178208.0
13,55,,,,,267178208.0,
13,55,,,267606064.0,,,
14,56,,,,287373664.0,,
14,57,,,,286556320.0,,
14,58,,,,252935952.0,,
14,59,,,,209640064.0,,
,14,,,,,,266358560.0
14,59,,,,,266358560.0,
14,59,,,266963712.0,,,
15,60,,,,286511904.0,,
15,61,,,,285646624.0,,
15,62,,,,252034496.0,,
15,63,,,,208767216.0,,
,15,,,,,,265232464.0
15,63,,,,,265232464.0,
15,63,,,266075120.0,,,
16,64,,,,285377504.0,,
16,65,,,,284313056.0,,
16,66,,,,250732048.0,,
16,67,,,,207593952.0,,
,16,,,,,,263704144.0
16,67,,,,,263704144.0,
16,67,,,264829264.0,,,
17,68,,,,283650144.0,,
17,69,,,,282598848.0,,
17,70,,,,249087504.0,,
17,71,,,,205983888.0,,
,17,,,,,,261627456.0
17,71,,,,,261627456.0,
17,71,,,263145088.0,,,
18,72,,,,281572032.0,,
18,73,,,,280227296.0,,
18,74,,,,246750096.0,,
18,75,,,,203840304.0,,
,18,,,,,,258832352.0
18,75,,,,,258832352.0,
18,75,,,260898320.0,,,
19,76,,,,278582816.0,,
19,77,,,,277041856.0,,
19,78,,,,243668656.0,,
19,79,,,,201047296.0,,
,19,,,,,,255120288.0
19,79,,,,,255120288.0,
19,79,,,257851360.0,,,
20,80,,,,274775264.0,,
20,81,,,,272780192.0,,
20,82,,,,239425936.0,,
20,83,,,,197197920.0,,
,20,,,,,,250257712.0
20,83,,,,,250257712.0,
20,83,,,253780768.0,,,
21,84,,,,269324544.0,,
21,85,,,,267192272.0,,
21,86,,,,234042544.0,,
21,87,,,,192288304.0,,
,21,,,,,,244009808.0
21,87,,,,,244009808.0,
21,87,,,248380816.0,,,
22,88,,,,262745680.0,,
22,89,,,,260355552.0,,
22,90,,,,227719824.0,,
22,91,,,,186588944.0,,
,22,,,,,,236176096.0
22,91,,,,,236176096.0,
22,91,,,241916864.0,,,
23,92,,,,254316928.0,,
23,93,,,,251065728.0,,
23,94,,,,219249392.0,,
23,95,,,,178796928.0,,
,23,,,,,,226571568.0
23,95,,,,,226571568.0,
23,95,,,233310240.0,,,
24,96,,,,244409696.0,,
24,97,,,,240858048.0,,
24,98,,,,209074096.0,,
24,99,,,,169609872.0,,
,24,,,,,,215075520.0
24,99,,,,,215075520.0,
24,99,,,223332864.0,,,
25,100,,,,232282800.0,,
25,101,,,,227469552.0,,
25,102,,,,197142592.0,,
25,103,,,,159805872.0,,
,25,,,,,,201654336.0
25,103,,,,,201654336.0,
25,103,,,211202032.0,,,
26,104,,,,217590048.0,,
26,105,,,,213193328.0,,
26,106,,,,183534192.0,,
26,107,,,,148347712.0,,
,26,,,,,,186414320.0
26,107,,,,,186414320.0,
26,107,,,197368352.0,,,
27,108,,,,200999824.0,,
27,109,,,,196814576.0,,
27,110,,,,167924784.0,,
27,111,,,,135101728.0,,
,27,,,,,,169617920.0
27,111,,,,,169617920.0,
27,111,,,181562256.0,,,
28,112,,,,183738608.0,,
28,113,,,,178267184.0,,
28,114,,,,151733856.0,,
28,115,,,,121219632.0,,
,28,,,,,,151734016.0
28,115,,,,,151734016.0,
28,115,,,164681920.0,,,
29,116,,,,164422688.0,,
29,117,,,,158243888.0,,
29,118,,,,134298816.0,,
29,119,,,,108308272.0,,
,29,,,,,,133422248.0
29,119,,,,,133422256.0,
29,119,,,146546256.0,,,
30,120,,,,144490640.0,,
30,121,,,,138395408.0,,
30,122,,,,117202048.0,,
30,123,,,,95090080.0,,
,30,,,,,,115511520.0
30,123,,,,,115511520.0,
30,123,,,128340496.0,,,
31,124,,,,125614208.0,,
31,125,,,,118820368.0,,
31,126,,,,101282552.0,,
31,127,,,,83422096.0,,
,31,,,,,,98929768.0
31,127,,,,,98929768.0,
31,127,,,111063968.0,,,
32,128,,,,106978432.0,,
32,129,,,,101396264.0,,
32,130,,,,87396000.0,,
32,131,,,,73365240.0,,
,32,,,,,,84500520.0
32,131,,,,,84500520.0,
32,131,,,95280160.0,,,
33,132,,,,90778704.0,,
33,133,,,,85629248.0,,
33,134,,,,75327536.0,,
33,135,,,,66407980.0,,
,33,,,,,,72654704.0
33,135,,,,,72654704.0,
33,135,,,81614944.0,,,
34,136,,,,78049696.0,,
34,137,,,,72976512.0,,
34,138,,,,66062384.0,,
34,139,,,,60754672.0,,
,34,,,,,,63239888.0
34,139,,,,,63239888.0,
34,139,,,70839616.0,,,
35,140,,,,66677916.0,,
35,141,,,,62842068.0,,
35,142,,,,58731952.0,,
35,143,,,,56441764.0,,
,35,,,,,,55667104.0
35,143,,,,,55667104.0,
35,143,,,61922780.0,,,
36,144,,,,57407280.0,,
36,145,,,,54990156.0,,
36,146,,,,52769128.0,,
36,147,,,,52778484.0,,
,36,,,,,,49218936.0
36,147,,,,,49218936.0,
36,147,,,54756724.0,,,
37,148,,,,51036340.0,,
37,149,,,,47572456.0,,
37,150,,,,46760148.0,,
37,151,,,,47253388.0,,
,37,,,,,,43405244.0
37,151,,,,,43405244.0,
37,151,,,48298464.0,,,
38,152,,,,44473780.0,,
38,153,,,,41818864.0,,
38,154,,,,41928068.0,,
38,155,,,,42543264.0,,
,38,,,,,,38086596.0
38,155,,,,,38086596.0,
38,155,,,42714384.0,,,
39,156,,,,38774928.0,,
39,157,,,,36423036.0,,
39,158,,,,37419172.0,,
39,159,,,,37700288.0,,
,39,,,,,,33328666.0
39,159,,,,,33328666.0,
39,159,,,37560204.0,,,
40,160,,,,34380436.0,,
40,161,,,,32151956.0,,
40,162,,,,31983148.0,,
40,163,,,,32269844.0,,
,40,,,,,,29186834.0
40,163,,,,,29186834.0,
40,163,,,32763890.0,,,
41,164,,,,30419092.0,,
41,165,,,,29264900.0,,
41,166,,,,28835522.0,,
41,167,,,,28440298.0,,
,41,,,,,,25596066.0
41,167,,,,,25596066.0,
41,167,,,29366594.0,,,
42,168,,,,26620474.0,,
42,169,,,,25111374.0,,
42,170,,,,24874202.0,,
42,171,,,,23943838.0,,
,42,,,,,,22457826.0
42,171,,,,,22457826.0,
42,171,,,25326508.0,,,
43,172,,,,23957718.0,,
43,173,,,,22299700.0,,
43,174,,,,22159438.0,,
43,175,,,,21887504.0,,
,43,,,,,,19683114.0
43,175,,,,,19683116.0,
43,175,,,22685142.0,,,
44,176,,,,20725092.0,,
