epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,137608656.0,,
0,1,,,,137054128.0,,
0,2,,,,114721160.0,,
0,3,,,,98252360.0,,
,0,,,,,,125656568.0
0,3,,,,,125656568.0,
0,3,,,125655616.0,,,
1,4,,,,137608368.0,,
1,5,,,,137053840.0,,
1,6,,,,114720856.0,,
1,7,,,,98252048.0,,
,1,,,,,,125656208.0
1,7,,,,,125656208.0,
1,7,,,125655320.0,,,
2,8,,,,137607968.0,,
2,9,,,,137053376.0,,
2,10,,,,114720416.0,,
2,11,,,,98251544.0,,
,2,,,,,,125655536.0
2,11,,,,,125655536.0,
2,11,,,125654872.0,,,
3,12,,,,137607312.0,,
3,13,,,,137052592.0,,
3,14,,,,114719560.0,,
3,15,,,,98250680.0,,
,3,,,,,,125654392.0
3,15,,,,,125654392.0,
3,15,,,125654096.0,,,
4,16,,,,137606064.0,,
4,17,,,,137051152.0,,
4,18,,,,114718080.0,,
4,19,,,,98249088.0,,
,4,,,,,,125652248.0
4,19,,,,,125652248.0,
4,19,,,125652680.0,,,
5,20,,,,137603856.0,,
5,21,,,,137048528.0,,
5,22,,,,114715392.0,,
5,23,,,,98246096.0,,
,5,,,,,,125648416.0
5,23,,,,,125648416.0,
5,23,,,125650112.0,,,
6,24,,,,137599952.0,,
6,25,,,,137043920.0,,
6,26,,,,114710464.0,,
6,27,,,,98240896.0,,
,6,,,,,,125641696.0
6,27,,,,,125641696.0,
6,27,,,125645544.0,,,
7,28,,,,137592672.0,,
7,29,,,,137036064.0,,
7,30,,,,114701752.0,,
7,31,,,,98231936.0,,
,7,,,,,,125630088.0
7,31,,,,,125630088.0,
7,31,,,125637464.0,,,
8,32,,,,137580784.0,,
8,33,,,,137021952.0,,
8,34,,,,114687512.0,,
8,35,,,,98216960.0,,
,8,,,,,,125610360.0
8,35,,,,,125610360.0,
8,35,,,125623840.0,,,
9,36,,,,137559888.0,,
9,37,,,,136999136.0,,
9,38,,,,114663440.0,,
9,39,,,,98190608.0,,
,9,,,,,,125578488.0
9,39,,,,,125578488.0,
9,39,,,125600744.0,,,
10,40,,,,137526672.0,,
10,41,,,,136960704.0,,
10,42,,,,114625408.0,,
10,43,,,,98151344.0,,
,10,,,,,,125527736.0
10,43,,,,,125527736.0,
10,43,,,125563824.0,,,
11,44,,,,137473392.0,,
11,45,,,,136901344.0,,
11,46,,,,114562720.0,,
11,47,,,,98086304.0,,
,11,,,,,,125447304.0
11,47,,,,,125447304.0,
11,47,,,125504520.0,,,
12,48,,,,137391152.0,,
12,49,,,,136809440.0,,
12,50,,,,114468976.0,,
12,51,,,,97988248.0,,
,12,,,,,,125324160.0
12,51,,,,,125324160.0,
12,51,,,125414080.0,,,
13,52,,,,137261920.0,,
13,53,,,,136663392.0,,
13,54,,,,114321008.0,,
13,55,,,,97844184.0,,
,13,,,,,,125143728.0
13,55,,,,,125143728.0,
13,55,,,125272608.0,,,
14,56,,,,137069552.0,,
14,57,,,,136458336.0,,
14,58,,,,114124448.0,,
14,59,,,,97638384.0,,
,14,,,,,,124887904.0
14,59,,,,,124887904.0,
14,59,,,125073584.0,,,
15,60,,,,136807872.0,,
15,61,,,,136168016.0,,
15,62,,,,113832648.0,,
15,63,,,,97340672.0,,
,15,,,,,,124531704.0
15,63,,,,,124531704.0,
15,63,,,124790152.0,,,
16,64,,,,136429776.0,,
16,65,,,,135758928.0,,
16,66,,,,113440696.0,,
16,67,,,,96946904.0,,
,16,,,,,,124035192.0
16,67,,,,,124035192.0,
16,67,,,124397024.0,,,
17,68,,,,135916144.0,,
17,69,,,,135193584.0,,
17,70,,,,112892760.0,,
17,71,,,,96385384.0,,
,17,,,,,,123346536.0
17,71,,,,,123346536.0,
17,71,,,123852200.0,,,
18,72,,,,135176912.0,,
18,73,,,,134404784.0,,
18,74,,,,112098048.0,,
18,75,,,,95580864.0,,
,18,,,,,,122405784.0
18,75,,,,,122405784.0,
18,75,,,123073976.0,,,
19,76,,,,134207160.0,,
19,77,,,,133352944.0,,
19,78,,,,111055032.0,,
19,79,,,,94602824.0,,
,19,,,,,,121136000.0
19,79,,,,,121136000.0,
19,79,,,122058152.0,,,
20,80,,,,132867616.0,,
20,81,,,,131906432.0,,
20,82,,,,109695568.0,,
20,83,,,,93170400.0,,
,20,,,,,,119454128.0
20,83,,,,,119454128.0,
20,83,,,120669672.0,,,
21,84,,,,131082992.0,,
21,85,,,,130090768.0,,
21,86,,,,107842840.0,,
21,87,,,,91390080.0,,
,21,,,,,,117269912.0
21,87,,,,,117269912.0,
21,87,,,118856904.0,,,
22,88,,,,128816128.0,,
22,89,,,,127596088.0,,
22,90,,,,105418800.0,,
22,91,,,,89005224.0,,
,22,,,,,,114481592.0
22,91,,,,,114481592.0,
22,91,,,116463072.0,,,
23,92,,,,125938720.0,,
23,93,,,,124527208.0,,
23,94,,,,102615296.0,,
23,95,,,,86013832.0,,
,23,,,,,,110992128.0
23,95,,,,,110992128.0,
23,95,,,113536648.0,,,
24,96,,,,122202728.0,,
24,97,,,,120667640.0,,
24,98,,,,98898192.0,,
24,99,,,,82705640.0,,
,24,,,,,,106700192.0
24,99,,,,,106700192.0,
24,99,,,109826480.0,,,
25,100,,,,117580624.0,,
25,101,,,,115968728.0,,
25,102,,,,94341624.0,,
25,103,,,,78151432.0,,
,25,,,,,,101518176.0
25,103,,,,,101518176.0,
25,103,,,105210024.0,,,
26,104,,,,112303160.0,,
26,105,,,,110319208.0,,
26,106,,,,88897416.0,,
26,107,,,,72672656.0,,
,26,,,,,,95370528.0
26,107,,,,,95370520.0,
26,107,,,99750104.0,,,
27,108,,,,105596376.0,,
27,109,,,,103495640.0,,
27,110,,,,82694336.0,,
27,111,,,,67230432.0,,
,27,,,,,,88207104.0
