epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,0,,,,5204345.0,,
0,1,,,,4878774.5,,
0,2,,,,8054118.0,,
0,3,,,,9459048.0,,
,0,,,,,,4997721.0
0,3,,,,,4997720.5,
0,3,,,6493645.0,,,
1,4,,,,4427162.5,,
1,5,,,,4973220.0,,
1,6,,,,7328676.0,,
1,7,,,,8729607.0,,
,1,,,,,,5017099.5
1,7,,,,,5017099.5,
1,7,,,5990128.5,,,
2,8,,,,4574562.0,,
2,9,,,,5259610.5,,
2,10,,,,7228336.5,,
2,11,,,,7983491.0,,
,2,,,,,,5142758.5
2,11,,,,,5142758.5,
2,11,,,5988786.5,,,
3,12,,,,5351864.5,,
3,13,,,,5847536.5,,
3,14,,,,7356660.5,,
3,15,,,,7467764.0,,
,3,,,,,,5187182.0
3,15,,,,,5187182.5,
3,15,,,6353634.0,,,
4,16,,,,5312301.0,,
4,17,,,,5887022.5,,
4,18,,,,7408059.0,,
4,19,,,,7432881.0,,
,4,,,,,,5156995.5
4,19,,,,,5156996.0,
4,19,,,6363919.0,,,
5,20,,,,5480481.0,,
5,21,,,,5197777.5,,
5,22,,,,7505913.5,,
5,23,,,,7591661.0,,
,5,,,,,,5121854.5
5,23,,,,,5121854.5,
5,23,,,6262195.5,,,
6,24,,,,5556460.0,,
6,25,,,,5598805.0,,
6,26,,,,7234803.5,,
6,27,,,,8122677.5,,
,6,,,,,,5098904.0
6,27,,,,,5098904.0,
6,27,,,6391502.0,,,
7,28,,,,5360698.5,,
7,29,,,,5128029.0,,
7,30,,,,7721321.5,,
7,31,,,,7257287.5,,
,7,,,,,,5099621.0
7,31,,,,,5099621.0,
7,31,,,6225812.5,,,
8,32,,,,5430670.5,,
8,33,,,,5772402.0,,
8,34,,,,7700026.0,,
8,35,,,,7933588.5,,
,8,,,,,,5101418.5
8,35,,,,,5101418.5,
8,35,,,6515259.5,,,
9,36,,,,5087895.5,,
9,37,,,,5289093.0,,
9,38,,,,7361039.5,,
9,39,,,,7633299.5,,
,9,,,,,,5104038.0
9,39,,,,,5104038.0,
9,39,,,6138459.0,,,
10,40,,,,5083519.5,,
10,41,,,,5696069.5,,
10,42,,,,7263065.5,,
10,43,,,,7343869.0,,
,10,,,,,,5106663.5
10,43,,,,,5106663.5,
10,43,,,6188697.0,,,
11,44,,,,5123350.5,,
11,45,,,,5542888.0,,
11,46,,,,7282456.0,,
11,47,,,,7292727.5,,
,11,,,,,,5109383.0
11,47,,,,,5109383.0,
11,47,,,6154776.5,,,
12,48,,,,5391375.5,,
12,49,,,,5625250.0,,
12,50,,,,7209536.5,,
12,51,,,,7078952.5,,
,12,,,,,,5110731.5
12,51,,,,,5110731.5,
12,51,,,6207077.0,,,
13,52,,,,5276522.0,,
13,53,,,,5201738.0,,
13,54,,,,7469455.5,,
13,55,,,,7298117.5,,
,13,,,,,,5110786.5
13,55,,,,,5110786.5,
13,55,,,6155200.5,,,
14,56,,,,5828532.0,,
14,57,,,,5303397.0,,
14,58,,,,7412691.5,,
14,59,,,,7122311.5,,
,14,,,,,,5110786.0
14,59,,,,,5110786.0,
14,59,,,6304990.0,,,
15,60,,,,5639151.0,,
15,61,,,,5605113.5,,
15,62,,,,7443438.5,,
15,63,,,,6690130.0,,
,15,,,,,,5110718.0
15,63,,,,,5110718.0,
15,63,,,6289714.0,,,
16,64,,,,5283811.5,,
16,65,,,,5374933.5,,
16,66,,,,7512712.0,,
16,67,,,,7187067.5,,
,16,,,,,,5110537.5
16,67,,,,,5110537.5,
16,67,,,6205421.5,,,
17,68,,,,5193902.5,,
17,69,,,,5671945.0,,
17,70,,,,7478606.0,,
17,71,,,,6549886.0,,
,17,,,,,,5110336.0
17,71,,,,,5110336.0,
17,71,,,6171908.5,,,
18,72,,,,5194719.5,,
18,73,,,,5800218.5,,
18,74,,,,7424093.5,,
18,75,,,,7766424.0,,
,18,,,,,,5110172.5
18,75,,,,,5110172.5,
18,75,,,6353141.5,,,
19,76,,,,5064691.5,,
19,77,,,,5588846.0,,
19,78,,,,7737747.5,,
19,79,,,,7249525.5,,
,19,,,,,,5110169.5
19,79,,,,,5110169.5,
19,79,,,6277278.5,,,
20,80,,,,5018920.0,,
20,81,,,,5701961.0,,
20,82,,,,7478854.0,,
20,83,,,,8651361.0,,
,20,,,,,,5110174.5
20,83,,,,,5110174.5,
20,83,,,6405758.5,,,
,0,,3222791.25,,,,
,1,,3555916.75,,,,
,2,,6757711.5,,,,
,3,,8209764.0,,,,
21,84,4997349.0,,,,,
